Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of DNA replication (GO:0006275)	1/53	0.3148620063446794	0.418216099890748	0	0	2.7013093289689034	3.121689278141575	FAF1
cellular macromolecule catabolic process (GO:0044265)	1/53	0.3148620063446794	0.418216099890748	0	0	2.7013093289689034	3.121689278141575	PABPC4
epidermal cell differentiation (GO:0009913)	1/53	0.3148620063446794	0.418216099890748	0	0	2.7013093289689034	3.121689278141575	PIP5K1A
positive regulation of B cell activation (GO:0050871)	1/53	0.3148620063446794	0.418216099890748	0	0	2.7013093289689034	3.121689278141575	TFRC
heart morphogenesis (GO:0003007)	1/53	0.3148620063446794	0.418216099890748	0	0	2.7013093289689034	3.121689278141575	HEYL
IRE1-mediated unfolded protein response (GO:0036498)	1/53	0.3148620063446794	0.418216099890748	0	0	2.7013093289689034	3.121689278141575	SHC1
positive regulation of NIK/NF-kappaB signaling (GO:1901224)	1/53	0.3148620063446794	0.418216099890748	0	0	2.7013093289689034	3.121689278141575	CD86
phosphorylation (GO:0016310)	4/400	0.31645679766001816	0.4199076492808566	0	0	1.4245352071439028	1.639025403432794	GSK3B;PRKAA2;PKN2;PRKACB
positive regulation of protein kinase B signaling (GO:0051897)	2/161	0.3171011165383571	0.42033586137488105	0	0	1.7699011680143755	2.0327926881898932	CD86;CD80
regulation of megakaryocyte differentiation (GO:0045652)	1/54	0.3197394034114253	0.4221206063219524	0	0	2.6502074133547437	3.0218962980174937	PRMT6
cytoplasmic microtubule organization (GO:0031122)	1/54	0.3197394034114253	0.4221206063219524	0	0	2.6502074133547437	3.0218962980174937	DLG1
regulation of potassium ion transmembrane transport (GO:1901379)	1/54	0.3197394034114253	0.4221206063219524	0	0	2.6502074133547437	3.0218962980174937	DLG1
glycosaminoglycan metabolic process (GO:0030203)	1/54	0.3197394034114253	0.4221206063219524	0	0	2.6502074133547437	3.0218962980174937	HS2ST1
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	4/404	0.3228794629983011	0.42583598197656863	0	0	1.41	1.5939714490219807	GSK3B;CSF1;SHC1;GIGYF2
regulation of blood vessel endothelial cell migration (GO:0043535)	1/55	0.3245823217168106	0.42721963190722206	0	0	2.6009981612818494	2.9266849736753224	GADD45A
ceramide metabolic process (GO:0006672)	1/55	0.3245823217168106	0.42721963190722206	0	0	2.6009981612818494	2.9266849736753224	GBA
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	2/165	0.32751543831205854	0.430514041292936	0	0	1.7261174408413673	1.92672695676677	GNAT2;PRKACB
regulation of cell migration (GO:0030334)	4/408	0.3293120626707528	0.430514041292936	0	0	1.3957526187401348	1.550331466191825	NTNG1;MACF1;CSF1;LMO4
protein-containing complex disassembly (GO:0032984)	1/56	0.3293910032845723	0.430514041292936	0	0	2.55357833655706	2.8357737015351168	GSK3B
autophagosome organization (GO:1905037)	1/56	0.3293910032845723	0.430514041292936	0	0	2.55357833655706	2.8357737015351168	ELAPOR1
blood vessel morphogenesis (GO:0048514)	1/56	0.3293910032845723	0.430514041292936	0	0	2.55357833655706	2.8357737015351168	GJA5
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	1/56	0.3293910032845723	0.430514041292936	0	0	2.55357833655706	2.8357737015351168	GADD45A
tight junction assembly (GO:0120192)	1/56	0.3293910032845723	0.430514041292936	0	0	2.55357833655706	2.8357737015351168	DLG1
arachidonic acid metabolic process (GO:0019369)	1/57	0.33416568850604167	0.4341496569357818	0	0	2.5078520770010133	2.7489026446680795	FAAH
cellular response to peptide (GO:1901653)	1/57	0.33416568850604167	0.4341496569357818	0	0	2.5078520770010133	2.7489026446680795	GSK3B
regulation of reactive oxygen species metabolic process (GO:2000377)	1/57	0.33416568850604167	0.4341496569357818	0	0	2.5078520770010133	2.7489026446680795	GADD45A
renal system development (GO:0072001)	1/57	0.33416568850604167	0.4341496569357818	0	0	2.5078520770010133	2.7489026446680795	HSPB11
icosanoid metabolic process (GO:0006690)	1/57	0.33416568850604167	0.4341496569357818	0	0	2.5078520770010133	2.7489026446680795	FAAH
positive regulation of proteolysis (GO:0045862)	1/57	0.33416568850604167	0.4341496569357818	0	0	2.5078520770010133	2.7489026446680795	GBA
DNA-templated transcription, initiation (GO:0006352)	2/168	0.3352991249838709	0.43518962895126045	0	0	1.6946643717728056	1.851814386821455	NOTCH2;GTF2E1
peptidyl-serine modification (GO:0018209)	2/169	0.33788803654649074	0.43554665387858477	0	0	1.6844311377245509	1.8276763259495306	GSK3B;PKN2
receptor metabolic process (GO:0043112)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	TFRC
autophagosome assembly (GO:0000045)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	ELAPOR1
cellular iron ion homeostasis (GO:0006879)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	TFRC
regulation of neurotransmitter receptor activity (GO:0099601)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	DLG1
regulation of phagocytosis (GO:0050764)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	SYT11
RNA modification (GO:0009451)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	TRIT1
positive regulation of mitochondrion organization (GO:0010822)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	GSK3B
positive regulation of protein binding (GO:0032092)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	GSK3B
membrane lipid biosynthetic process (GO:0046467)	1/58	0.33890661591011534	0.43554665387858477	0	0	2.4637302476048277	2.6658317122994615	ELOVL1
regulation of secretion by cell (GO:1903530)	1/59	0.34361402259591967	0.44098344173374865	0	0	2.421129860601614	2.5863387529987945	RAB3B
cellular protein metabolic process (GO:0044267)	4/417	0.34381187997451407	0.44098344173374865	0	0	1.3647050566726322	1.4570418629331876	SARS1;CSF1;PABPC4;MRPL9
cellular protein catabolic process (GO:0044257)	1/60	0.34828814389262275	0.44541350691551657	0	0	2.3799735545137635	2.5102179455236553	CTSK
peptidyl-threonine phosphorylation (GO:0018107)	1/60	0.34828814389262275	0.44541350691551657	0	0	2.3799735545137635	2.5102179455236553	GSK3B
response to organic cyclic compound (GO:0014070)	1/60	0.34828814389262275	0.44541350691551657	0	0	2.3799735545137635	2.5102179455236553	BGLAP
organelle organization (GO:0006996)	4/420	0.34865049890131106	0.4454410577360836	0	0	1.354654403567447	1.4273794239850484	ZMYM6;GBA;DNAJC28;IQCG
neuron differentiation (GO:0030182)	2/174	0.35078622470710935	0.44767424121406335	0	0	1.6350498338870432	1.7128427049260053	WNT2B;PPT1
regulation of cell cycle (GO:0051726)	3/296	0.35108347149534425	0.44767424121406335	0	0	1.4411815257691458	1.5085297734680878	NOTCH2;CDKN2C;GADD45A
regulation of endocytosis (GO:0030100)	1/61	0.35292921342574	0.4482784081121887	0	0	2.3401891252955083	2.4372783551118746	SYT11
positive regulation of DNA biosynthetic process (GO:2000573)	1/61	0.35292921342574	0.4482784081121887	0	0	2.3401891252955083	2.4372783551118746	CCT8
positive regulation of interleukin-8 production (GO:0032757)	1/61	0.35292921342574	0.4482784081121887	0	0	2.3401891252955083	2.4372783551118746	BCL10
iron ion homeostasis (GO:0055072)	1/61	0.35292921342574	0.4482784081121887	0	0	2.3401891252955083	2.4372783551118746	TFRC
defense response to bacterium (GO:0042742)	2/176	0.35592227651810915	0.4516411800089016	0	0	1.6160919540229886	1.6694923129577846	SHC1;S100A8
regulation of neurogenesis (GO:0050767)	1/62	0.3575374633636178	0.4519356524335092	0	0	2.3017091035926054	2.3673426372429898	HEYL
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	1/62	0.3575374633636178	0.4519356524335092	0	0	2.3017091035926054	2.3673426372429898	BCL10
positive regulation of interleukin-1 production (GO:0032732)	1/62	0.3575374633636178	0.4519356524335092	0	0	2.3017091035926054	2.3673426372429898	S100A13
I-kappaB kinase/NF-kappaB signaling (GO:0007249)	1/62	0.3575374633636178	0.4519356524335092	0	0	2.3017091035926054	2.3673426372429898	BCL10
extracellular matrix organization (GO:0030198)	3/300	0.35883334622551477	0.4526980535875944	0	0	1.4214809970205653	1.456871914904928	ADAMTSL4;ITGA10;CTSK
mRNA processing (GO:0006397)	3/300	0.35883334622551477	0.4526980535875944	0	0	1.4214809970205653	1.456871914904928	PRPF3;PPIE;RNPC3
negative regulation of immune response (GO:0050777)	2/178	0.3610440794031417	0.4542052333371862	0	0	1.597564935064935	1.6275276240649965	CD247;PRKACB
regulation of translation (GO:0006417)	2/178	0.3610440794031417	0.4542052333371862	0	0	1.597564935064935	1.6275276240649965	CSDE1;GIGYF2
actin cytoskeleton reorganization (GO:0031532)	1/63	0.3621131240530589	0.4542052333371862	0	0	2.264470372912377	2.3002458766409326	PIP5K1A
anterior/posterior pattern specification (GO:0009952)	1/63	0.3621131240530589	0.4542052333371862	0	0	2.264470372912377	2.3002458766409326	HEYL
cell cycle G1/S phase transition (GO:0044843)	1/63	0.3621131240530589	0.4542052333371862	0	0	2.264470372912377	2.3002458766409326	CDKN2C
organonitrogen compound catabolic process (GO:1901565)	1/63	0.3621131240530589	0.4542052333371862	0	0	2.264470372912377	2.3002458766409326	PPT1
protein stabilization (GO:0050821)	2/179	0.3635994418190839	0.45563228231787406	0	0	1.588458434221146	1.607047292533206	CCT8;TSPAN1
regulated exocytosis (GO:0045055)	2/180	0.3661510097557498	0.45596569615049926	0	0	1.579454253611557	1.5868925918815147	SYT11;TMEM79
positive regulation of cellular biosynthetic process (GO:0031328)	2/180	0.3661510097557498	0.45596569615049926	0	0	1.579454253611557	1.5868925918815147	FAF1;ARNT
protein secretion (GO:0009306)	1/64	0.3666564243719776	0.45596569615049926	0	0	2.228413824158505	2.2358345375354234	RAB3B
regulation of cilium assembly (GO:1902017)	1/64	0.3666564243719776	0.45596569615049926	0	0	2.228413824158505	2.2358345375354234	ODF2L
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	1/64	0.3666564243719776	0.45596569615049926	0	0	2.228413824158505	2.2358345375354234	BCL10
plasma membrane organization (GO:0007009)	1/64	0.3666564243719776	0.45596569615049926	0	0	2.228413824158505	2.2358345375354234	SYT11
lipid homeostasis (GO:0055088)	1/64	0.3666564243719776	0.45596569615049926	0	0	2.228413824158505	2.2358345375354234	PRKAA2
protein catabolic process (GO:0030163)	1/64	0.3666564243719776	0.45596569615049926	0	0	2.228413824158505	2.2358345375354234	PPT1
chemical synaptic transmission (GO:0007268)	3/306	0.3704345471271535	0.4593901915910958	0	0	1.3929054775981196	1.3832644973472923	DLG1;STXBP3;PRKACB
cellular response to type I interferon (GO:0071357)	1/65	0.37116759167574376	0.4593901915910958	0	0	2.1934840425531914	2.173965519559057	IFNAR2
tRNA modification (GO:0006400)	1/65	0.37116759167574376	0.4593901915910958	0	0	2.1934840425531914	2.173965519559057	TRIT1
type I interferon signaling pathway (GO:0060337)	1/65	0.37116759167574376	0.4593901915910958	0	0	2.1934840425531914	2.173965519559057	IFNAR2
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	1/65	0.37116759167574376	0.4593901915910958	0	0	2.1934840425531914	2.173965519559057	GADD45A
cellular component disassembly (GO:0022411)	1/66	0.375646851454587	0.46274310542049496	0	0	2.1596290234588107	2.1145053065936077	CTSK
embryonic organ development (GO:0048568)	1/66	0.375646851454587	0.46274310542049496	0	0	2.1596290234588107	2.1145053065936077	TBC1D23
regulation of protein localization (GO:0032880)	1/66	0.375646851454587	0.46274310542049496	0	0	2.1596290234588107	2.1145053065936077	DLG1
ERBB signaling pathway (GO:0038127)	1/66	0.375646851454587	0.46274310542049496	0	0	2.1596290234588107	2.1145053065936077	SHC1
extracellular matrix disassembly (GO:0022617)	1/66	0.375646851454587	0.46274310542049496	0	0	2.1596290234588107	2.1145053065936077	CTSK
anion transmembrane transport (GO:0098656)	1/67	0.38009442794697074	0.46646330265416974	0	0	2.1267999140339566	2.0573291912394764	LRRC8C
peptidyl-threonine modification (GO:0018210)	1/67	0.38009442794697074	0.46646330265416974	0	0	2.1267999140339566	2.0573291912394764	GSK3B
positive regulation of catabolic process (GO:0009896)	1/67	0.38009442794697074	0.46646330265416974	0	0	2.1267999140339566	2.0573291912394764	GSK3B
transcription elongation from RNA polymerase II promoter (GO:0006368)	1/67	0.38009442794697074	0.46646330265416974	0	0	2.1267999140339566	2.0573291912394764	EAF2
regulation of myeloid cell differentiation (GO:0045637)	1/68	0.3845105435747704	0.47099838842757724	0	0	2.09495077802477	2.0023205787480167	PRMT6
regulation of translational initiation (GO:0006446)	1/68	0.3845105435747704	0.47099838842757724	0	0	2.09495077802477	2.0023205787480167	CSDE1
cellular macromolecule biosynthetic process (GO:0034645)	3/314	0.3858445099098829	0.4717481519665266	0	0	1.3565199287515326	1.2918421637602173	SARS1;PABPC4;MRPL9
cilium assembly (GO:0060271)	3/314	0.3858445099098829	0.4717481519665266	0	0	1.3565199287515326	1.2918421637602173	IQCB1;SPATA6;HSPB11
cell chemotaxis (GO:0060326)	1/69	0.38889541936200733	0.47375087081932316	0	0	2.0640383813099707	1.949370349948163	PIP5K1A
DNA-templated transcription, elongation (GO:0006354)	1/69	0.38889541936200733	0.47375087081932316	0	0	2.0640383813099707	1.949370349948163	EAF2
positive regulation of protein polymerization (GO:0032273)	1/69	0.38889541936200733	0.47375087081932316	0	0	2.0640383813099707	1.949370349948163	PSRC1
regulation of GTPase activity (GO:0043087)	2/189	0.3889324287598575	0.47375087081932316	0	0	1.502750190985485	1.4191216250690293	GSK3B;RAP1A
aerobic electron transport chain (GO:0019646)	1/70	0.3932492747482108	0.4763455070397697	0	0	2.0340219960941517	1.898376285566827	SDHC
neutrophil chemotaxis (GO:0030593)	1/70	0.3932492747482108	0.4763455070397697	0	0	2.0340219960941517	1.898376285566827	S100A8
fatty acid catabolic process (GO:0009062)	1/70	0.3932492747482108	0.4763455070397697	0	0	2.0340219960941517	1.898376285566827	FAAH
kidney development (GO:0001822)	1/70	0.3932492747482108	0.4763455070397697	0	0	2.0340219960941517	1.898376285566827	HSPB11
snRNA transcription by RNA polymerase II (GO:0042795)	1/70	0.3932492747482108	0.4763455070397697	0	0	2.0340219960941517	1.898376285566827	GTF2E1
sterol metabolic process (GO:0016125)	1/70	0.3932492747482108	0.4763455070397697	0	0	2.0340219960941517	1.898376285566827	GBA
transcription by RNA polymerase II (GO:0006366)	3/320	0.3973469611034523	0.4775983752080771	0	0	1.330435966684066	1.2279197854256012	NOTCH2;EAF2;GTF2E1
negative regulation of neuron apoptotic process (GO:0043524)	1/71	0.39757232764069467	0.4775983752080771	0	0	2.0048632218844986	1.8492425410675326	PPT1
fatty acid biosynthetic process (GO:0006633)	1/71	0.39757232764069467	0.4775983752080771	0	0	2.0048632218844986	1.8492425410675326	ELOVL1
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	1/71	0.39757232764069467	0.4775983752080771	0	0	2.0048632218844986	1.8492425410675326	CD247
histone acetylation (GO:0016573)	1/71	0.39757232764069467	0.4775983752080771	0	0	2.0048632218844986	1.8492425410675326	DMAP1
response to metal ion (GO:0010038)	1/71	0.39757232764069467	0.4775983752080771	0	0	2.0048632218844986	1.8492425410675326	MTF1
snRNA transcription (GO:0009301)	1/71	0.39757232764069467	0.4775983752080771	0	0	2.0048632218844986	1.8492425410675326	GTF2E1
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	1/71	0.39757232764069467	0.4775983752080771	0	0	2.0048632218844986	1.8492425410675326	SDHC
myeloid leukocyte differentiation (GO:0002573)	1/71	0.39757232764069467	0.4775983752080771	0	0	2.0048632218844986	1.8492425410675326	CSF1
cell morphogenesis involved in differentiation (GO:0000904)	1/72	0.4018647944300404	0.48098652593412344	0	0	1.9765258215962442	1.8018791682761117	NTNG1
extrinsic apoptotic signaling pathway (GO:0097191)	1/72	0.4018647944300404	0.48098652593412344	0	0	1.9765258215962442	1.8018791682761117	GSK3B
Fc-gamma receptor signaling pathway (GO:0038094)	1/72	0.4018647944300404	0.48098652593412344	0	0	1.9765258215962442	1.8018791682761117	CD247
response to ionizing radiation (GO:0010212)	1/72	0.4018647944300404	0.48098652593412344	0	0	1.9765258215962442	1.8018791682761117	GADD45A
granulocyte chemotaxis (GO:0071621)	1/73	0.4061268899537921	0.4843137273445312	0	0	1.9489755713159969	1.7562016791215977	S100A8
response to molecule of bacterial origin (GO:0002237)	1/73	0.4061268899537921	0.4843137273445312	0	0	1.9489755713159969	1.7562016791215977	S100A8
positive regulation of JNK cascade (GO:0046330)	1/73	0.4061268899537921	0.4843137273445312	0	0	1.9489755713159969	1.7562016791215977	GADD45A
transcription-coupled nucleotide-excision repair (GO:0006283)	1/73	0.4061268899537921	0.4843137273445312	0	0	1.9489755713159969	1.7562016791215977	PPIE
regulation of cytokine-mediated signaling pathway (GO:0001959)	1/74	0.41035882759661146	0.486254748566429	0	0	1.9221801224132906	1.7121306463930843	IFNAR2
negative regulation of protein binding (GO:0032091)	1/74	0.41035882759661146	0.486254748566429	0	0	1.9221801224132906	1.7121306463930843	GSK3B
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/74	0.41035882759661146	0.486254748566429	0	0	1.9221801224132906	1.7121306463930843	GADD45A
regulation of peptide hormone secretion (GO:0090276)	1/74	0.41035882759661146	0.486254748566429	0	0	1.9221801224132906	1.7121306463930843	RAP1A
regulation of stress fiber assembly (GO:0051492)	1/74	0.41035882759661146	0.486254748566429	0	0	1.9221801224132906	1.7121306463930843	PHLDB2
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	1/74	0.41035882759661146	0.486254748566429	0	0	1.9221801224132906	1.7121306463930843	CD247
mitotic nuclear division (GO:0140014)	1/74	0.41035882759661146	0.486254748566429	0	0	1.9221801224132906	1.7121306463930843	SPICE1
negative regulation of intracellular signal transduction (GO:1902532)	2/198	0.41135089209139053	0.4869887825755864	0	0	1.4330903790087464	1.2730266181368088	PRKAA2;OTUD7B
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	1/75	0.4145608193168538	0.48945888965413537	0	0	1.8961088748322792	1.6695913388740138	ARNT
positive regulation of immune response (GO:0050778)	1/75	0.4145608193168538	0.48945888965413537	0	0	1.8961088748322792	1.6695913388740138	POLR3C
integrin-mediated signaling pathway (GO:0007229)	1/75	0.4145608193168538	0.48945888965413537	0	0	1.8961088748322792	1.6695913388740138	ITGA10
cell morphogenesis involved in neuron differentiation (GO:0048667)	1/76	0.4187330754667946	0.4917197930234506	0	0	1.8707328605200946	1.628513388083906	NTNG1
regulation of epithelial to mesenchymal transition (GO:0010717)	1/76	0.4187330754667946	0.4917197930234506	0	0	1.8707328605200946	1.628513388083906	PHLDB2
cellular response to hormone stimulus (GO:0032870)	1/76	0.4187330754667946	0.4917197930234506	0	0	1.8707328605200946	1.628513388083906	ATP1A1
phospholipid metabolic process (GO:0006644)	1/76	0.4187330754667946	0.4917197930234506	0	0	1.8707328605200946	1.628513388083906	PIP5K1A
positive regulation of growth (GO:0045927)	1/76	0.4187330754667946	0.4917197930234506	0	0	1.8707328605200946	1.628513388083906	S100A8
positive regulation of interleukin-6 production (GO:0032755)	1/76	0.4187330754667946	0.4917197930234506	0	0	1.8707328605200946	1.628513388083906	BCL10
generation of neurons (GO:0048699)	2/202	0.4211866916741131	0.49216266882959475	0	0	1.4041428571428571	1.2141329755783206	HEYL;WNT2B
negative regulation of developmental process (GO:0051093)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	TFRC
cholesterol metabolic process (GO:0008203)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	GBA
neutrophil migration (GO:1990266)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	S100A8
regulation of organelle assembly (GO:1902115)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	SPICE1
phosphatidylcholine metabolic process (GO:0046470)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	SLC44A3
positive regulation of endothelial cell proliferation (GO:0001938)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	ARNT
inorganic cation import across plasma membrane (GO:0098659)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	ATP1A1
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	BCL10
positive regulation of type I interferon production (GO:0032481)	1/77	0.4228758049698813	0.49216266882959475	0	0	1.8460246360582306	1.5888304810783918	POLR3C
axon guidance (GO:0007411)	2/203	0.4236327072027759	0.49260493622244494	0	0	1.397085998578536	1.199941035889285	NOTCH2;SHC1
negative regulation of blood vessel morphogenesis (GO:2000181)	1/78	0.4269892153565235	0.4960665817519789	0	0	1.8219581836603114	1.5504800790707707	SARS1
regulation of inflammatory response (GO:0050727)	2/206	0.43093891425676123	0.49771473585135734	0	0	1.3763305322128851	1.1585798049172165	GBA;S100A8
axon development (GO:0061564)	1/79	0.43107351261188714	0.49771473585135734	0	0	1.7985088197854155	1.5134031596149833	NTNG1
regulation of cellular response to heat (GO:1900034)	1/79	0.43107351261188714	0.49771473585135734	0	0	1.7985088197854155	1.5134031596149833	GSK3B
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/79	0.43107351261188714	0.49771473585135734	0	0	1.7985088197854155	1.5134031596149833	FAF1
regulation of neuron differentiation (GO:0045664)	1/79	0.43107351261188714	0.49771473585135734	0	0	1.7985088197854155	1.5134031596149833	HEYL
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	1/79	0.43107351261188714	0.49771473585135734	0	0	1.7985088197854155	1.5134031596149833	GSK3B
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	1/79	0.43107351261188714	0.49771473585135734	0	0	1.7985088197854155	1.5134031596149833	GSK3B
regulation of protein kinase B signaling (GO:0051896)	2/207	0.43336354462385307	0.4999171693057157	0	0	1.3695470383275261	1.1451855256022878	CD86;CD80
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/80	0.4351289013901747	0.500814131501583	0	0	1.7756531106921627	1.4775439778643091	GSK3B
regulation of protein localization to plasma membrane (GO:1903076)	1/80	0.4351289013901747	0.500814131501583	0	0	1.7756531106921627	1.4775439778643091	DLG1
positive regulation of cell population proliferation (GO:0008284)	4/474	0.43529062998148305	0.500814131501583	0	0	1.1956830095590503	0.9944990078159168	CD86;CSF1;SHC1;S100A13
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	1/81	0.4391555848446961	0.5048164902304466	0	0	1.753368794326241	1.4428498482568377	S100A8
regulation of gene expression, epigenetic (GO:0040029)	1/82	0.4431537646929061	0.5080719039066914	0	0	1.731634707994046	1.4092709422743648	MTF2
positive regulation of cytoskeleton organization (GO:0051495)	1/82	0.4431537646929061	0.5080719039066914	0	0	1.731634707994046	1.4092709422743648	GPSM2
positive regulation of protein ubiquitination (GO:0031398)	1/82	0.4431537646929061	0.5080719039066914	0	0	1.731634707994046	1.4092709422743648	BCL10
positive regulation of multicellular organismal process (GO:0051240)	3/345	0.44458178874655446	0.5088164605006538	0	0	1.231604190331945	0.9983645150630077	TFRC;LEPR;S100A13
post-translational protein modification (GO:0043687)	3/345	0.44458178874655446	0.5088164605006538	0	0	1.231604190331945	0.9983645150630077	CSF1;DCAF8;DCAF6
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/83	0.4471236413413525	0.5112778645959298	0	0	1.71043072132849	1.3767601015705568	AKIRIN1
negative regulation of multicellular organismal process (GO:0051241)	2/214	0.45018053836091965	0.5139864827490257	0	0	1.3238544474393532	1.0565769458844816	GSK3B;SYT11
regulation of cytokinesis (GO:0032465)	1/84	0.45106541370553366	0.5139864827490257	0	0	1.689737674100658	1.3452726664964674	PKN2
spindle assembly (GO:0051225)	1/84	0.45106541370553366	0.5139864827490257	0	0	1.689737674100658	1.3452726664964674	SPICE1
lymphocyte differentiation (GO:0030098)	1/84	0.45106541370553366	0.5139864827490257	0	0	1.689737674100658	1.3452726664964674	LEPR
cellular response to DNA damage stimulus (GO:0006974)	3/350	0.4538650467533361	0.5157484112126454	0	0	1.2135467418572348	0.95864777636983	USP16;GADD45A;MUTYH
extracellular structure organization (GO:0043062)	2/216	0.45493417729720614	0.5157484112126454	0	0	1.3113484646194926	1.032821376021697	ADAMTSL4;ITGA10
negative regulation of defense response (GO:0031348)	1/85	0.45497927936356547	0.5157484112126454	0	0	1.6695373184734887	1.3147663162748426	GBA
B cell activation (GO:0042113)	1/85	0.45497927936356547	0.5157484112126454	0	0	1.6695373184734887	1.3147663162748426	CD86
G1/S transition of mitotic cell cycle (GO:0000082)	1/85	0.45497927936356547	0.5157484112126454	0	0	1.6695373184734887	1.3147663162748426	CDKN2C
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	1/85	0.45497927936356547	0.5157484112126454	0	0	1.6695373184734887	1.3147663162748426	DNAJC28
external encapsulating structure organization (GO:0045229)	2/217	0.45730226248315436	0.5179324584622901	0	0	1.3051827242524916	1.0211889300186114	ADAMTSL4;ITGA10
negative regulation of cellular amide metabolic process (GO:0034249)	1/86	0.45886543445060396	0.5183553352004662	0	0	1.6498122653316645	1.2852009220254814	GIGYF2
negative regulation of phosphorylation (GO:0042326)	1/86	0.45886543445060396	0.5183553352004662	0	0	1.6498122653316645	1.2852009220254814	CDKN2C
positive regulation of proteasomal protein catabolic process (GO:1901800)	1/86	0.45886543445060396	0.5183553352004662	0	0	1.6498122653316645	1.2852009220254814	GSK3B
regulation of cell population proliferation (GO:0042127)	6/764	0.45974023543916337	0.5188950671148416	0	0	1.1116715815613845	0.8638729319996754	CD86;CDKN2C;TFRC;CSF1;SHC1;S100A13
negative regulation of angiogenesis (GO:0016525)	1/87	0.4627240737953961	0.5204650296476615	0	0	1.6305459343559294	1.2565384097307606	SARS1
calcium ion transmembrane transport (GO:0070588)	1/87	0.4627240737953961	0.5204650296476615	0	0	1.6305459343559294	1.2565384097307606	MCOLN3
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/87	0.4627240737953961	0.5204650296476615	0	0	1.6305459343559294	1.2565384097307606	ARNT
sodium ion transmembrane transport (GO:0035725)	1/87	0.4627240737953961	0.5204650296476615	0	0	1.6305459343559294	1.2565384097307606	ATP1A1
negative regulation of binding (GO:0051100)	1/88	0.466555390936343	0.5231536716226372	0	0	1.611722507540556	1.2287426336066951	GSK3B
retrograde transport, endosome to Golgi (GO:0042147)	1/88	0.466555390936343	0.5231536716226372	0	0	1.611722507540556	1.2287426336066951	TBC1D23
positive regulation of neuron projection development (GO:0010976)	1/88	0.466555390936343	0.5231536716226372	0	0	1.611722507540556	1.2287426336066951	RAP1A
transcription, DNA-templated (GO:0006351)	2/221	0.4667155173006848	0.5231536716226372	0	0	1.2810828440965427	0.9762304488321228	EAF2;GTF2E1
protein phosphorylation (GO:0006468)	4/496	0.4698125110679144	0.5236456288220878	0	0	1.1409214092140922	0.8618766495954777	GSK3B;PRKAA2;PKN2;PRKACB
regulation of cation channel activity (GO:2001257)	1/89	0.47035957784019206	0.5236456288220878	0	0	1.5933268858800773	1.2017792595911763	DLG1
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/89	0.47035957784019206	0.5236456288220878	0	0	1.5933268858800773	1.2017792595911763	BCL10
