Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of protein binding (GO:0043393)	4/118	0.5657954991458466	0.7986584543492647	0	0	1.006127258444619	0.5730121870033992	HDAC4;GSK3B;USP33;NES
negative regulation of response to external stimulus (GO:0032102)	4/118	0.5657954991458466	0.7986584543492647	0	0	1.006127258444619	0.5730121870033992	GBA;TNFAIP8L2;DRD3;CERS2
autophagosome organization (GO:1905037)	2/56	0.5672985826749706	0.7986584543492647	0	0	1.062169312169312	0.6021114007366044	ATG3;ATG16L1
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	2/56	0.5672985826749706	0.7986584543492647	0	0	1.062169312169312	0.6021114007366044	PLK3;GADD45A
sensory organ development (GO:0007423)	2/56	0.5672985826749706	0.7986584543492647	0	0	1.062169312169312	0.6021114007366044	ATF6;PBX1
negative regulation of metabolic process (GO:0009892)	2/56	0.5672985826749706	0.7986584543492647	0	0	1.062169312169312	0.6021114007366044	DOCK7;ACOT11
peptidyl-tyrosine modification (GO:0018212)	2/56	0.5672985826749706	0.7986584543492647	0	0	1.062169312169312	0.6021114007366044	EPHA3;DDR2
regulated exocytosis (GO:0045055)	6/180	0.5685228310953183	0.7986584543492647	0	0	0.9886434028494735	0.5583005791557502	RIMS3;SYT11;PROS1;TMEM79;TAGLN2;SOD1
positive regulation of cellular biosynthetic process (GO:0031328)	6/180	0.5685228310953183	0.7986584543492647	0	0	0.9886434028494735	0.5583005791557502	BCAR3;SLC6A9;DDAH1;FAF1;ARNT;CD244
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	18/547	0.5754550033416219	0.7986584543492647	0	0	0.9749930840518235	0.5387755632094713	HDAC4;PRMT6;GSK3B;KDM4A;JUN;POU2F1;PBXIP1;YBX1;GIGYF2;HEYL;SFPQ;SCMH1;DEPDC1;DMAP1;ZNF148;S100A11;BEND5;TRIM33
receptor catabolic process (GO:0032801)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	SH3GLB1
cAMP-mediated signaling (GO:0019933)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	CAP1
cellular polysaccharide biosynthetic process (GO:0033692)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	HS2ST1
regulation of epidermal cell differentiation (GO:0045604)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	CTSK
chemical synaptic transmission, postsynaptic (GO:0099565)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	GSK3B
regulation of microtubule depolymerization (GO:0031114)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	ARHGEF2
regulation of myotube differentiation (GO:0010830)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	HDAC4
divalent inorganic cation homeostasis (GO:0072507)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	S100A14
energy derivation by oxidation of organic compounds (GO:0015980)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	LEPR
regulation of protein processing (GO:0070613)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	TMEM59
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	GBA
regulation of rhodopsin mediated signaling pathway (GO:0022400)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	SAG
glycolytic process through glucose-6-phosphate (GO:0061620)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	PKLR
sodium ion homeostasis (GO:0055078)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	ATP1A1
ventricular cardiac muscle tissue development (GO:0003229)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	TGFBR3
negative regulation of actin filament polymerization (GO:0030837)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	KANK4
negative regulation of cell junction assembly (GO:1901889)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	PHLDB2
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	HDAC4
negative regulation of ion transport (GO:0043271)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	SYT11
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	TXNDC12
outflow tract septum morphogenesis (GO:0003148)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	ROBO1
phosphatidylinositol dephosphorylation (GO:0046856)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	SYNJ1
positive regulation of ERBB signaling pathway (GO:1901186)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	BCAR3
positive regulation of lipid metabolic process (GO:0045834)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	ZBTB20
positive regulation of release of cytochrome c from mitochondria (GO:0090200)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	FAM162A
positive regulation of vascular endothelial growth factor production (GO:0010575)	1/25	0.575797839706418	0.7986584543492647	0	0	1.1950222882615156	0.6596506929754125	ARNT
cellular response to peptide (GO:1901653)	2/57	0.5769646151653067	0.7990348033096358	0	0	1.0428030303030302	0.5735149082275096	GSK3B;ARHGEF2
regulation of reactive oxygen species metabolic process (GO:2000377)	2/57	0.5769646151653067	0.7990348033096358	0	0	1.0428030303030302	0.5735149082275096	GADD45A;ZC3H12A
positive regulation of proteolysis (GO:0045862)	2/57	0.5769646151653067	0.7990348033096358	0	0	1.0428030303030302	0.5735149082275096	ZC3H12A;GBA
cellular response to lipopolysaccharide (GO:0071222)	4/120	0.5791367908099496	0.7998622570015287	0	0	0.988677303139475	0.5400319310473813	CD86;CD80;ZC3H12A;BCL10
cytoskeleton organization (GO:0007010)	4/120	0.5791367908099496	0.7998622570015287	0	0	0.988677303139475	0.5400319310473813	MAST2;ZMYM6;RHOC;LRCH3
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	3/89	0.5809848537895596	0.7998622570015287	0	0	1.0002426090874432	0.5431623358353542	PSMA5;PSMB4;PSMB2
second-messenger-mediated signaling (GO:0019932)	3/89	0.5809848537895596	0.7998622570015287	0	0	1.0002426090874432	0.5431623358353542	RCAN1;DDAH1;ACKR3
positive regulation of inflammatory response (GO:0050729)	3/89	0.5809848537895596	0.7998622570015287	0	0	1.0002426090874432	0.5431623358353542	NFKBIZ;CD47;S100A9
post-Golgi vesicle-mediated transport (GO:0006892)	3/89	0.5809848537895596	0.7998622570015287	0	0	1.0002426090874432	0.5431623358353542	SORT1;AP4B1;SCAMP3
actin filament organization (GO:0007015)	5/152	0.5847322015340817	0.7998622570015287	0	0	0.9751075318019584	0.5232439806297946	DLG1;TMOD4;TPM3;ARHGEF2;RHOC
protein homooligomerization (GO:0051260)	4/121	0.5857189813623833	0.7998622570015287	0	0	0.9801760428626101	0.524311023244421	USP16;CTH;BCL10;CRYZ
autophagosome assembly (GO:0000045)	2/58	0.5864717320238064	0.7998622570015287	0	0	1.0241284013605443	0.5465064681500644	ATG3;ATG16L1
regulation of neurotransmitter receptor activity (GO:0099601)	2/58	0.5864717320238064	0.7998622570015287	0	0	1.0241284013605443	0.5465064681500644	DLG1;LRRC7
regulation of phagocytosis (GO:0050764)	2/58	0.5864717320238064	0.7998622570015287	0	0	1.0241284013605443	0.5465064681500644	SYT11;CD47
eye development (GO:0001654)	2/58	0.5864717320238064	0.7998622570015287	0	0	1.0241284013605443	0.5465064681500644	ATF6;PBX1
mitochondrial respiratory chain complex I assembly (GO:0032981)	2/58	0.5864717320238064	0.7998622570015287	0	0	1.0241284013605443	0.5465064681500644	NDUFS5;NDUFA10
NADH dehydrogenase complex assembly (GO:0010257)	2/58	0.5864717320238064	0.7998622570015287	0	0	1.0241284013605443	0.5465064681500644	NDUFS5;NDUFA10
positive regulation of protein binding (GO:0032092)	2/58	0.5864717320238064	0.7998622570015287	0	0	1.0241284013605443	0.5465064681500644	GSK3B;USP33
mitochondrial respiratory chain complex assembly (GO:0033108)	3/90	0.5885958644217789	0.7998622570015287	0	0	0.9886941775014132	0.5240232085164274	NDUFS5;NDUFA10;OMA1
negative regulation of protein kinase activity (GO:0006469)	3/90	0.5885958644217789	0.7998622570015287	0	0	0.9886941775014132	0.5240232085164274	GADD45A;ADAR;PAK2
cellular response to drug (GO:0035690)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	TFRC
regulation of glycogen biosynthetic process (GO:0005979)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	GSK3B
regulation of monocyte chemotaxis (GO:0090025)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	S100A14
regulation of myelination (GO:0031641)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	JAM2
DNA modification (GO:0006304)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	MUTYH
regulation of potassium ion transmembrane transporter activity (GO:1901016)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	DLG1
endothelial cell development (GO:0001885)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	RAP1A
regulation of synapse organization (GO:0050807)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	CHRNB2
regulation of telomere maintenance (GO:0032204)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	SMG5
glial cell development (GO:0021782)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	S100A9
global genome nucleotide-excision repair (GO:0070911)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	CHD1L
histone lysine demethylation (GO:0070076)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	KDM4A
histone methylation (GO:0016571)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	PRMT6
lamellipodium assembly (GO:0030032)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	S1PR1
TOR signaling (GO:0031929)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	TIPRL
negative regulation of cell development (GO:0010721)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	GSK3B
negative regulation of interleukin-1 beta production (GO:0032691)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	ZC3H12A
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	ACKR3
negative regulation of protein localization to membrane (GO:1905476)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	TMEM59
negative regulation of protein transport (GO:0051224)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	DRD3
organelle fission (GO:0048285)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	PEX11B
positive regulation of filopodium assembly (GO:0051491)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	FNBP1L
positive regulation of histone methylation (GO:0031062)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	MTF2
positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	PSRC1
positive regulation of T cell mediated cytotoxicity (GO:0001916)	1/26	0.5901113027934326	0.7998622570015287	0	0	1.1471619613670134	0.6050638209687119	CD1D
dephosphorylation (GO:0016311)	5/153	0.5905695885695216	0.8000783343120492	0	0	0.9684684684684685	0.5100611609798253	ACP6;DUSP28;PLPP3;PTPRF;CTTNBP2NL
DNA metabolic process (GO:0006259)	9/277	0.5916450394629146	0.8011298789287923	0	0	0.9624172371226574	0.5051231657352776	ORC1;GADD45A;INTS3;UBE2U;RAD54L;ADPRS;CDC7;CHD1L;MUTYH
potassium ion transport (GO:0006813)	4/122	0.5922410298628891	0.8015314645818776	0	0	0.97181887174298	0.509079135114056	KCNJ10;KCNA3;KCNN3;SLC9C1
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	6/185	0.5953495430988103	0.8051496461950388	0	0	0.9607767704813835	0.4982651536752243	TRAPPC3;COPA;TFG;BGLAP;PROS1;TMED5
fatty acid oxidation (GO:0019395)	2/59	0.5958196514748446	0.8051496461950388	0	0	1.006109022556391	0.5209806132018436	ABCD3;CPT2
regulation of stem cell differentiation (GO:2000736)	3/91	0.596117519147765	0.8051496461950388	0	0	0.9774082102696111	0.5056303244861691	PSMA5;PSMB4;PSMB2
positive regulation of transport (GO:0051050)	3/91	0.596117519147765	0.8051496461950388	0	0	0.9774082102696111	0.5056303244861691	GSK3B;CD47;BOK
cellular response to interleukin-1 (GO:0071347)	5/155	0.602107683467455	0.8079730368077623	0	0	0.9554559043348281	0.4847209085906093	PSMA5;PSMB4;PSMB2;ZC3H12A;CD47
regulation of endothelial cell proliferation (GO:0001936)	3/92	0.6035489979701085	0.8079730368077623	0	0	0.9663758602789732	0.4879502806915511	NRAS;TIE1;ARNT
T cell activation (GO:0042110)	3/92	0.6035489979701085	0.8079730368077623	0	0	0.9663758602789732	0.4879502806915511	CD2;LEPR;CTPS1
bile acid biosynthetic process (GO:0006699)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	OSBPL9
camera-type eye development (GO:0043010)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	NES
regulation of epidermal growth factor-activated receptor activity (GO:0007176)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	CBLB
cellular response to cadmium ion (GO:0071276)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	JUN
cellular response to unfolded protein (GO:0034620)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	HSPA13
L-alpha-amino acid transmembrane transport (GO:1902475)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	SLC6A9
negative regulation of catalytic activity (GO:0043086)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	NES
negative regulation of protein polymerization (GO:0032272)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	KANK4
positive regulation of BMP signaling pathway (GO:0030513)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	CCN1
positive regulation of calcium ion transmembrane transport (GO:1904427)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	CASQ1
positive regulation of erythrocyte differentiation (GO:0045648)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	ARNT
positive regulation of mitotic cell cycle (GO:0045931)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	PKN2
positive regulation of muscle cell differentiation (GO:0051149)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	BOC
positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	DDAH1
positive regulation of nuclear division (GO:0051785)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	DRD3
presynaptic endocytosis (GO:0140238)	1/27	0.6039424903445395	0.8079730368077623	0	0	1.1029831980797806	0.5562082863566331	SYNJ1
cellular response to chemokine (GO:1990869)	2/60	0.6050082909917137	0.8087153155222327	0	0	0.9887110016420362	0.4968402471748208	ZC3H12A;ACKR3
fatty acid metabolic process (GO:0006631)	4/124	0.6051015229701279	0.8087153155222327	0	0	0.9555223880597015	0.48001529854418434	ABCD3;CPT2;ACOT11;SLC27A3
regulation of signal transduction by p53 class mediator (GO:1901796)	5/156	0.6078071064205253	0.8095680466170418	0	0	0.9490788861501301	0.4725442007302701	PLK3;ING5;PRKAA2;MEAF6;TAF13
peptidyl-serine phosphorylation (GO:0018105)	5/156	0.6078071064205253	0.8095680466170418	0	0	0.9490788861501301	0.4725442007302701	GSK3B;MAST2;CDC7;PKN2;PAK2
protein targeting (GO:0006605)	4/125	0.6114385148395811	0.8095680466170418	0	0	0.9475761687430615	0.466151451481203	TOMM70;ATG3;ZDHHC23;AP4B1
regulation of phosphorylation (GO:0042325)	4/125	0.6114385148395811	0.8095680466170418	0	0	0.9475761687430615	0.466151451481203	CDKN2C;GLMN;BCL10;ROPN1
B cell differentiation (GO:0030183)	2/61	0.614037753998805	0.8095680466170418	0	0	0.9719027441485069	0.47399586436405333	HDAC4;RABL3
regulation of DNA-templated transcription, initiation (GO:2000142)	2/61	0.614037753998805	0.8095680466170418	0	0	0.9719027441485069	0.47399586436405333	MOV10;JUN
regulation of B cell activation (GO:0050864)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	SAMSN1
cellular response to interleukin-6 (GO:0071354)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	ST3GAL6
regulation of immunoglobulin production (GO:0002637)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	CD86
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	ADCY5
regulation of microtubule polymerization or depolymerization (GO:0031110)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	PRUNE1
regulation of multicellular organismal development (GO:2000026)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	MYSM1
regulation of phosphatase activity (GO:0010921)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	TIPRL
regulation of postsynapse organization (GO:0099175)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	KIF1A
regulation of protein transport (GO:0051223)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	P3H1
regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	SLC5A3
regulation of small molecule metabolic process (GO:0062012)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	RORC
regulation of sodium ion transmembrane transport (GO:1902305)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	DLG1
response to interferon-beta (GO:0035456)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	IFNAR2
response to ketone (GO:1901654)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	TGFBR3
sarcomere organization (GO:0045214)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	CASQ1
internal peptidyl-lysine acetylation (GO:0018393)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	NAA50
leukocyte cell-cell adhesion (GO:0007159)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	F11R
sulfur compound transport (GO:0072348)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	LRRC8D
macromolecule catabolic process (GO:0009057)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	SH3GLB1
transcription by RNA polymerase III (GO:0006383)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	POLR3GL
mucosal immune response (GO:0002385)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	OTUD7B
negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	DRD3
neutral amino acid transport (GO:0015804)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	SLC6A9
phagosome acidification (GO:0090383)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	ATP6V1A
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	DRD3
positive regulation of fibroblast proliferation (GO:0048146)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	DDR2
positive regulation of microtubule polymerization (GO:0031116)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	PSRC1
positive regulation of monooxygenase activity (GO:0032770)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	S100A1
positive regulation of nitric oxide metabolic process (GO:1904407)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	DDAH1
positive regulation of response to wounding (GO:1903036)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	MYLK
protein localization to cell surface (GO:0034394)	1/28	0.6173076286878929	0.8095680466170418	0	0	1.0620769357767872	0.5123329474583713	PIGK
phosphatidylinositol biosynthetic process (GO:0006661)	4/126	0.6177124568172936	0.8095680466170418	0	0	0.9397602153168584	0.4527127654245473	DPM3;SYNJ1;PIP5K1A;PIGM
positive regulation of signal transduction (GO:0009967)	8/252	0.6179593039346071	0.8095680466170418	0	0	0.9393984148082509	0.4521631518258165	ING5;CD80;ARNT;RSPO1;NEPRO;DRD3;WLS;ROBO1
hemopoiesis (GO:0030097)	3/94	0.6181386205772258	0.8095680466170418	0	0	0.9450385679893877	0.45460375459510144	TGFBR3;NOTCH2;WNT2B
interleukin-1-mediated signaling pathway (GO:0070498)	3/94	0.6181386205772258	0.8095680466170418	0	0	0.9450385679893877	0.45460375459510144	PSMA5;PSMB4;PSMB2
cellular response to starvation (GO:0009267)	5/158	0.6190637459054003	0.8103832018526926	0	0	0.9365749289252323	0.44913172509204924	SH3GLB1;ATP6V1A;PRKAA2;USP33;ZC3H12A
negative regulation of transcription by RNA polymerase II (GO:0000122)	22/684	0.6202466532910691	0.811534844017689	0	0	0.9513094730598854	0.4543816037200647	HDAC4;PLK3;JUN;DR1;GADD45A;NR1I3;RORC;OTUD7B;GATAD2B;ZFP69;SARS1;DLG1;SFPQ;MTF2;NRIP1;HDGF;DMAP1;LRRFIP1;ZNF148;CGGBP1;TRIM33;ZNF684
response to retinoic acid (GO:0032526)	2/62	0.622908317747808	0.8146192313682863	0	0	0.955654761904762	0.45236485197076537	RXRG;EPHA3
protein autophosphorylation (GO:0046777)	5/159	0.6246198789030724	0.8164403030962079	0	0	0.9304447421039349	0.43787846843845585	GSK3B;STK25;INSRR;PAK2;DDR2
regulation of cell cycle phase transition (GO:1901987)	3/95	0.6252955869197011	0.8164403030962079	0	0	0.9347178124797512	0.4388788041136062	PSMA5;PSMB4;PSMB2
regulation of actin polymerization or depolymerization (GO:0008064)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	HAX1
regulation of DNA biosynthetic process (GO:2000278)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	SMG5
regulation of fatty acid biosynthetic process (GO:0042304)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	PRKAA2
regulation of neuronal synaptic plasticity (GO:0048168)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	NCDN
regulation of protein targeting to membrane (GO:0090313)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	PDZK1
regulation of T cell mediated cytotoxicity (GO:0001914)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	CD1D
response to cadmium ion (GO:0046686)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	JUN
lamellipodium organization (GO:0097581)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	S1PR1
lipid catabolic process (GO:0016042)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	PLA1A
mismatch repair (GO:0006298)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	MUTYH
negative regulation of interferon-gamma production (GO:0032689)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	ZC3H12A
negative regulation of transferase activity (GO:0051348)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	GSK3B
negative regulation of wound healing (GO:0061045)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	PHLDB2
nucleotide-excision repair, preincision complex assembly (GO:0006294)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	CHD1L
positive regulation of dephosphorylation (GO:0035306)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	GBA
protein ADP-ribosylation (GO:0006471)	1/29	0.6302223991813279	0.8164403030962079	0	0	1.024092549352579	0.47280561591078807	PARP14
anterior/posterior pattern specification (GO:0009952)	2/63	0.631620421259711	0.8164403030962079	0	0	0.93993950039032	0.43187086711362205	HEYL;WLS
COPII vesicle coating (GO:0048208)	2/63	0.631620421259711	0.8164403030962079	0	0	0.93993950039032	0.43187086711362205	TRAPPC3;TFG
vesicle coating (GO:0006901)	2/63	0.631620421259711	0.8164403030962079	0	0	0.93993950039032	0.43187086711362205	TRAPPC3;TFG
vesicle targeting, rough ER to cis-Golgi (GO:0048207)	2/63	0.631620421259711	0.8164403030962079	0	0	0.93993950039032	0.43187086711362205	TRAPPC3;TFG
monocarboxylic acid biosynthetic process (GO:0072330)	2/63	0.631620421259711	0.8164403030962079	0	0	0.93993950039032	0.43187086711362205	OSBPL9;ABCD3
neuropeptide signaling pathway (GO:0007218)	2/63	0.631620421259711	0.8164403030962079	0	0	0.93993950039032	0.43187086711362205	SORT1;RXFP4
cellular transition metal ion homeostasis (GO:0046916)	3/96	0.6323600156197121	0.8170018155472826	0	0	0.9246190087015047	0.4237495649581605	ATP6V1A;TFRC;SOD1
calcium ion homeostasis (GO:0055074)	3/97	0.6393315293852261	0.8192919696980796	0	0	0.9147350730887529	0.40919039212381275	S100A14;DRD3;TMCO1
double-strand break repair via homologous recombination (GO:0000724)	3/97	0.6393315293852261	0.8192919696980796	0	0	0.9147350730887529	0.40919039212381275	SFPQ;RAD54L;CDC7
